artigoEmPeriodico	Adélcio Carlos de Oliveira	2005		http://dx.doi.org/10.1016/j.physleta.2005.06.064	Relation between Quantum Phase Transition and Classical Instability Points in the Pairing Model. Physics Letters	A (Print)	REIS, M. ; CUNHA, T. ; OLIVEIRA, Adélcio Carlos de ; NEMES, M. C.	Qualis nao identificado	A
artigoEmPeriodico	Adélcio Carlos de Oliveira	2003		http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physreve.68.036214&md5=750cac4ef084e224630880554bbef581	Quantum Time Scales and the classical limit: Analytic Results for some simple systems.	Physical Review E - Statistical Physics, Plasmas, Fluids and Related Interdisciplinary Topics	OLIVEIRA, Adélcio Carlos de; ROMERO, K. Fonseca ; NEMES, M. C.	A1	
artigoEmPeriodico	Adélcio Carlos de Oliveira	2001		http://dx.doi.org/10.1238/physica.regular.064a00279	Classical Structures in the Husimi Distributions of Stationary States for H2 and HCl Molecules. Physica Scripta	Topical Issues	OLIVEIRA, Adélcio Carlos de; NEMES, M. C.	Qualis nao identificado	TOPICAL ISSUES
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2023		QUANTUM DYNAMICS WITH STOCHASTIC RESET: QUANTUM HARMONIC OSCILLATOR	Encontro Nacional de Modelagem Computacional e Encontro de Ciência e Tecnologia dos Materiais	SANTOS, M. L. G. D. ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2023		ZENO EFFECT DUE TO STOCHASTIC FLUCTUATION EFFECTS OF THE TEMPORAL EVOLUTION MATRIX IN THE PREDATOR-PREY MODEL	XXVI Encontro Nacional de Modelagem Computacional e XIV Encontro de Ciência e Tecnologia dos Materiais	SANTOS, M. L. G. D. ; GONCALVES, R. D. ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2018		ANOMALOUS DIFFUSION THROUG HOMOPOLAR MEMBRANE: ONEDIMENTIONAL MODEL	XXI Encontro Nacional de Modelagem Computacional e IX Encontro de Ciência e Tecnologia de Materiais	GIMENEZ, G. G. ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2018		SOLUÇÃO NUMÉRICA DA EQUAÇÃO DE LANDAU-LEVICH PARA ALTURA DE FILMES FINOS	XXI Encontro Nacional de Modelagem Computacional e IX Encontro de Ciência e Tecnologia de Materiais	Oliveira, Adélcio C.; ALMEIDA, A. C. L.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2018		ESTUDO DE VIBRAÇÕES MECÂNICAS DE DISPOSITIVOS MICROELETROMECÂNICOS IMERSOS EM MEIO DIFUSIVO	XXI Encontro Nacional de Modelagem Computacional e IX Encontro de Ciência e Tecnologia de Materiais	CARDOSO, M. B. ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2018		SOLUÇÃO NUMÉRICA DA EQUAÇÃO DE BLASIUS	XXI Encontro Nacional de Modelagem Computacional e IX Encontro de Ciência e Tecnologia de Materiais	MONTEIRO, T. B. ; ALMEIDA, A. C. L. ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2018		Difusao em uma membrana cilíndrica imersa em um campo radial	XXI Encontro Nacional de Modelagem Computacional e IX Encontro de Ciência e Tecnologia de Materiais	PEREIRA, K. T. ; Paola Brito de Paula ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2018		USO DO MÉTODO DE OTIMIZAÇÃO DE PARÂMETROS PARA RESOLVER EQUAÇÕES DIFERENCIAIS COM CONDIÇÕES DE CONTORNO	XXI Encontro Nacional de Modelagem Computacional e IX Encontro de Ciência e Tecnologia de Materiais	XAVIER, J. J. ; COELHO, J. O. P. ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2018		MÉTODO DE OTIMIZAÇÃO DE PARÂMETROS APLICADO AO ESTUDO NUMÉRICO DE VIBRAÇÕES MECÂNICAS	XXI Encontro Nacional de Modelagem Computacional e IX Encontro de Ciência e Tecnologia de Materiais	XAVIER, J. J. ; COELHO, J. O. P. ; Oliveira, Adélcio C.		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2018	http://dx.doi.org/10.1109/SBFoton-IOPC.2018.8610886	Roughness as Entanglement Witness: The two Coupled Cavity Model	2018 SBFoton International Optics and Photonics Conference (SBFoton IOPC)	REIS, MAURICIO ; OLIVEIRA, ADELCIO C.		
